image_id,primary_blessing,symbol_objects,cultural_reason,is_negative,symbol_reason,time_period,product_function,source_reference
image_480.jpg,longevity,tortoise,symbol,no,"The turtle, with its exceptionally long lifespan, has become a symbol of longevity.",None,scholar's tools ,https://digicol.dpm.org.cn/cultural/detail?id=b611f5359e5e4547a2644e811f6a122a&source=1&page=2
image_481.jpg,longevity,tortoise,symbol,no,"The turtle, with its exceptionally long lifespan, has become a symbol of longevity.",Song,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=f187564587cc4f8cb08474f6e2f08dd8&source=1&page=2
image_482.jpg,longevity,tortoise,symbol,no,"The turtle, with its exceptionally long lifespan, has become a symbol of longevity.",Song,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=978ecad0b87f4a3bad0493c184e29d44&source=1&page=2
image_483.jpg,longevity,tortoise,symbol,no,"The turtle, with its exceptionally long lifespan, has become a symbol of longevity.",Song,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=541afb2025914160b5d6336fc2fdfdf0&source=1&page=2
image_484.jpg,longevity,tortoise,symbol,no,"The turtle, with its exceptionally long lifespan, has become a symbol of longevity.",Song,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=207b472608fd411facdd6d0b308eee58&source=1&page=2
image_485.jpg,longevity,tortoise,symbol,no,"The turtle, with its exceptionally long lifespan, has become a symbol of longevity.",Ming,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=f76737ee91084fb680a4e374b99365bc&source=1&page=3
image_486.jpg,longevity,tortoise,symbol,no,"The turtle, with its exceptionally long lifespan, has become a symbol of longevity.",Ming,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=42eb5bdf3be5460a9159378561261783&source=1&page=3
image_487.jpg,longevity,tortoise,symbol,no,"The turtle, with its exceptionally long lifespan, has become a symbol of longevity.",Qing,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=585fa8ba9a8c41228bd580e5d463991c&source=1&page=3
image_488.jpg,longevity,tortoise,symbol,no,"The turtle, with its exceptionally long lifespan, has become a symbol of longevity.",Qing,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=ee861902c51a42bfa3244be54bf78b86&source=1&page=3
image_489.jpg,double happiness,double happiness character,symbol,no,"The character ""xi"" (喜) symbolizes joy, as it is a homophone for ""doublehappiness.""",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=030de885d4bc4fc79851243a2eec2b76&source=1&page=1
image_490.jpg,double happiness,double happiness character,symbol,no,"The character ""xi"" (喜) symbolizes joy, as it is a homophone for ""doublehappiness.""",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=b531ede7bb30445a8dea22e69f7e8333&source=1&page=1
image_491.jpg,double happiness,double happiness character,symbol,no,"The character ""xi"" (喜) symbolizes joy, as it is a homophone for ""doublehappiness.""",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=8f7769e6ce1348639b8b82ff8c972f00&source=1&page=1
image_492.jpg,double happiness,double happiness character,symbol,no,"The character ""xi"" (喜) symbolizes joy, as it is a homophone for ""doublehappiness.""",Qing,Silk embroidery and weaving,https://digicol.dpm.org.cn/cultural/detail?id=258a30d9124e4c3c95213a63730dd862&source=1&page=1
image_493.jpg,double happiness,double happiness character,symbol,no,"The character ""xi"" (喜) symbolizes joy, as it is a homophone for ""doublehappiness.""",Qing,Silk embroidery and weaving,https://digicol.dpm.org.cn/cultural/detail?id=830ea090679648f38963e28e2feaa2f2&source=1&page=1
image_494.jpg,double happiness,double happiness character,symbol,no,"The character ""xi"" (喜) symbolizes joy, as it is a homophone for ""doublehappiness.""",Qing,Silk embroidery and weaving,https://digicol.dpm.org.cn/cultural/detail?id=988684b1e8444a91a6a668733cba2c3d&source=1&page=1
image_495.jpg,double happiness,double happiness character,symbol,no,"The character ""xi"" (喜) symbolizes joy, as it is a homophone for ""doublehappiness.""",Qing,Silk embroidery and weaving,https://digicol.dpm.org.cn/cultural/detail?id=d41d7de06e7a45f4b1d35ad5ac601548&source=1&page=2
image_496.jpg,double happiness,double happiness character,symbol,no,"The character ""xi"" (喜) symbolizes joy, as it is a homophone for ""doublehappiness.""",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=39e2fda0d9b8430c96d02a5466d31dc2&source=1&page=2
image_497.jpg,double happiness,double happiness character,symbol,no,"The character ""xi"" (喜) symbolizes joy, as it is a homophone for ""doublehappiness.""",Qing,Silk embroidery and weaving,https://digicol.dpm.org.cn/cultural/detail?id=6fca09c6c973473c862cdc73c14284ae&source=1&page=2
image_498.jpg,double happiness,double happiness character,symbol,no,"The character ""xi"" (喜) symbolizes joy, as it is a homophone for ""doublehappiness.""",Qing,Silk embroidery and weaving,https://digicol.dpm.org.cn/cultural/detail?id=176391d758a74b3abffec1a765def2cd&source=1&page=2
image_499.jpg,double happiness,double happiness character,symbol,no,"The character ""xi"" (喜) symbolizes joy, as it is a homophone for ""doublehappiness.""",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=8a217fa7faff4198935dd2698471d19b&source=1&page=3
image_500.jpg,double happiness,double happiness character,symbol,no,"The character ""xi"" (喜) symbolizes joy, as it is a homophone for ""doublehappiness.""",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=4f7fd631ecf04a45933ddce258be3653&source=1&page=3
image_501.jpg,double happiness,double happiness character,symbol,no,"The character ""xi"" (喜) symbolizes joy, as it is a homophone for ""doublehappiness.""",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=bd6d78bfbe8f469bbd46b41cfbfbdf70&source=1&page=3
image_502.jpg,double happiness,double happiness character,symbol,no,"The character ""xi"" (喜) symbolizes joy, as it is a homophone for ""doublehappiness.""",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=efef4a063a894fc389bc01e33de83699&source=1&page=3
image_503.jpg,double happiness,double happiness character,symbol,no,"The character ""xi"" (喜) symbolizes joy, as it is a homophone for ""doublehappiness.""",Qing,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=c71e358daaab400a8460fc8d6272242a&source=1&page=3
image_504.jpg,double happiness,double happiness character,symbol,no,"The character ""xi"" (喜) symbolizes joy, as it is a homophone for ""doublehappiness.""",Qing,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=eb7ff1e112054233a1587cf5dfe08d0b&source=1&page=3
image_505.jpg,double happiness,double happiness character,symbol,no,"The character ""xi"" (喜) symbolizes joy, as it is a homophone for ""doublehappiness.""",Qing,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=effbf73e28ca4f7d8397af34da8d0df4&source=1&page=4
image_506.jpg,double happiness,double happiness character,symbol,no,"The character ""xi"" (喜) symbolizes joy, as it is a homophone for ""doublehappiness.""",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=09995e9209164ccb96f7b3c3e58b669f&source=1&page=4
image_507.jpg,double happiness,double happiness character,symbol,no,"The character ""xi"" (喜) symbolizes joy, as it is a homophone for ""doublehappiness.""",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=3654656fcf22406088f17755e5507703&source=1&page=4
image_508.jpg,double happiness,double happiness character,symbol,no,"The character ""xi"" (喜) symbolizes joy, as it is a homophone for ""doublehappiness.""",Qing,Silk embroidery and weaving,https://digicol.dpm.org.cn/cultural/detail?id=42ef961e3e904ef4a5d1548fb58bafa6&source=1&page=5
image_509.jpg,double happiness,double happiness character,symbol,no,"The character ""xi"" (喜) symbolizes joy, as it is a homophone for ""doublehappiness.""",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=444d004447dc413c9e6cfa17c423a612&source=1&page=5
image_510.jpg,double happiness,double happiness character,symbol,no,"The character ""xi"" (喜) symbolizes joy, as it is a homophone for ""doublehappiness.""",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=dee3d5c0a03649979da85f1dfa9c9502&source=1&page=5
image_511.jpg,double happiness,madarin ducks,symbol,no,"Mandarin ducks often appear in pairs, symbolizing faithful love and representing joy (""xi"").",Ming,ceramics,https://digicol.dpm.org.cn/cultural/detail?id=c893aa05e6234279897d5e9989caa63f&source=1&page=1
image_512.jpg,double happiness,madarin ducks,symbol,no,"Mandarin ducks often appear in pairs, symbolizing faithful love and representing joy (""xi"").",Ming,ceramics,https://digicol.dpm.org.cn/cultural/detail?id=a4fa8455751b4defaa3e2d54a4dca23e&source=1&page=1
image_513.jpg,double happiness,madarin ducks,symbol,no,"Mandarin ducks often appear in pairs, symbolizing faithful love and representing joy (""xi"").",Ming,ceramics,https://digicol.dpm.org.cn/cultural/detail?id=0e5cc06beb4d496ea4bb89c8c7a39c1e&source=1&page=1
image_514.jpg,double happiness,madarin ducks,symbol,no,"Mandarin ducks often appear in pairs, symbolizing faithful love and representing joy (""xi"").",Ming,ceramics,https://digicol.dpm.org.cn/cultural/detail?id=94f9995554764fc6b70a9fbd47a75eb1&source=1&page=1
image_515.jpg,double happiness,madarin ducks,symbol,no,"Mandarin ducks often appear in pairs, symbolizing faithful love and representing joy (""xi"").",Ming,ceramics,https://digicol.dpm.org.cn/cultural/detail?id=0eb9f93e423b4e20a2a125efdffd431a&source=1&page=1
image_516.jpg,double happiness,madarin ducks,symbol,no,"Mandarin ducks often appear in pairs, symbolizing faithful love and representing joy (""xi"").",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=b8caa4d354d244fd83f2d35803b62f83&source=1&page=1
image_517.jpg,double happiness,madarin ducks,symbol,no,"Mandarin ducks often appear in pairs, symbolizing faithful love and representing joy (""xi"").",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=f937cbc7b54a4e06ad936a5fa32e5ea5&source=1&page=1
image_518.jpg,double happiness,madarin ducks,symbol,no,"Mandarin ducks often appear in pairs, symbolizing faithful love and representing joy (""xi"").",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=362c96bb0aaf4466a0078d317450bd58&source=1&page=1
image_519.jpg,double happiness,madarin ducks,symbol,no,"Mandarin ducks often appear in pairs, symbolizing faithful love and representing joy (""xi"").",Song,Painting,https://digicol.dpm.org.cn/cultural/detail?id=75750494119e46949fe2f369ab315ebf&source=1&page=1
image_520.jpg,double happiness,madarin ducks,symbol,no,"Mandarin ducks often appear in pairs, symbolizing faithful love and representing joy (""xi"").",Ming,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=7f7dc76fb5c944fd944fcd46b5e67c66&source=1&page=2
image_521.jpg,double happiness,madarin ducks,symbol,no,"Mandarin ducks often appear in pairs, symbolizing faithful love and representing joy (""xi"").",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=9b2269f9e6264f099eb1961c170c49c2&source=1&page=2
image_522.jpg,double happiness,madarin ducks,symbol,no,"Mandarin ducks often appear in pairs, symbolizing faithful love and representing joy (""xi"").",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=cf76525665114251bad0f4ec8096a772&source=1&page=2
image_523.jpg,double happiness,madarin ducks,symbol,no,"Mandarin ducks often appear in pairs, symbolizing faithful love and representing joy (""xi"").",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=58d797d5dd744878948d0abcc5179910&source=1&page=4
image_524.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Ming,scholar's tools ,https://digicol.dpm.org.cn/cultural/detail?id=9fc83d5383264cc9aaed829bf72cf906&source=1&page=1
image_525.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Ming,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=0a545f5c33c74838bdfda5ddc356f062&source=1&page=1
image_526.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Yuan,tableware,https://digicol.dpm.org.cn/cultural/detail?id=0cdb870ff6944c518c4daac409bff753&source=1&page=1
image_527.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Ming,tableware,https://digicol.dpm.org.cn/cultural/detail?id=c55943976f73495d8c8a4df246126d4e&source=1&page=1
image_528.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Ming,ceramics,https://digicol.dpm.org.cn/cultural/detail?id=5fd7de6714784b76987328bf569fbc1a&source=1&page=2
image_529.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Ming,ceramics,https://digicol.dpm.org.cn/cultural/detail?id=9428a3081ff6496a96c35e3e1f51e648&source=1&page=2
image_530.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Ming,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=0a7ed751833d418cab498b00a7558114&source=1&page=2
image_531.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Ming,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=88ce7b4e8e3147c59ca0201153e57f2f&source=1&page=2
image_532.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=e3100de7135b414ebb88a4ed19375820&source=1&page=2
image_533.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=0769fcf3646e468dac39c11ef1a6765c&source=1&page=2
image_534.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=85cdea1b4b7e44bfb78feeb471e4d07c&source=1&page=2
image_535.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=d0a2272fab3a43a78960ccf88317015b&source=1&page=3
image_536.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=b9a0a0a454b54ae3ac59d5e7e883d072&source=1&page=3
image_537.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Qing,ceramics,https://digicol.dpm.org.cn/cultural/detail?id=d68b4584f2954c9e9a53cc6baca5f53d&source=1&page=3
image_538.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=515d16c96afe42da85aabf0d3d2219ab&source=1&page=3
image_539.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=74ce2309b12d4a7c871892fde20a3ed8&source=1&page=3
image_540.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=696b1b298e604a1c952a12ef6f9246a2&source=1&page=3
image_541.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Qing,ceramics,https://digicol.dpm.org.cn/cultural/detail?id=44d7c828156b43fc8ee515ee7cc75be6&source=1&page=3
image_542.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=0a8f812342d14ef3b46ebf156c94e703&source=1&page=3
image_543.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=0af7816736da4447ad71bd0cbc7f5839&source=1&page=4
image_544.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=ab0a3248ff2a4e7994543320f8e2fd0d&source=1&page=4
image_545.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=6615425b3ccf42b9a3a7d4f7e2f89680&source=1&page=4
image_546.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=555300cc7fdb417bb6e26bc41bedfcfe&source=1&page=4
image_547.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=d9756e848d7d48ab8b352411fd3dab6b&source=1&page=4
image_548.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=0056cad4e3bf4521973267f175a32aa6&source=1&page=4
image_549.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=445fa67358f146f3b65b38d67d463705&source=1&page=4
image_550.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=357d91ec17e24d468b3083925e6c1844&source=1&page=4
image_551.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=bc02f827c3a349fd9ab9f9b7953fadda&source=1&page=4
image_552.jpg,double happiness,qí lín,symbol,no,"Mandarin ducks often appear in pairs, symbolizing faithful love and representing joy (""xi"").",Ming,ceramics,https://digicol.dpm.org.cn/cultural/detail?id=14097cc293324be0b44972e8d517d84e&source=1&page=1
image_553.jpg,double happiness,qí lín,symbol,no,"Mandarin ducks often appear in pairs, symbolizing faithful love and representing joy (""xi"").",Ming,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=172cecff63e34c79849a2b5a43010ec7&source=1&page=1
image_554.jpg,double happiness,qí lín,symbol,no,"Mandarin ducks often appear in pairs, symbolizing faithful love and representing joy (""xi"").",Ming,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=5b36cdaff1854e13ae616e3e6c983089&source=1&page=1
image_555.jpg,double happiness,qí lín,symbol,no,"Mandarin ducks often appear in pairs, symbolizing faithful love and representing joy (""xi"").",Qing,Silk embroidery and weaving,https://digicol.dpm.org.cn/cultural/detail?id=3d54d8b0445144ba889a94a444b320f9&source=1&page=1
image_556.jpg,double happiness,qí lín,symbol,no,"Mandarin ducks often appear in pairs, symbolizing faithful love and representing joy (""xi"").",Qing,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=ea9b1ee96edf4ea682737717838924eb&source=1&page=1
image_557.jpg,double happiness,qí lín,symbol,no,"Mandarin ducks often appear in pairs, symbolizing faithful love and representing joy (""xi"").",Qing,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=8e516d60ed05423892d4d7f2af0e79a4&source=1&page=1
image_558.jpg,double happiness,carp,symbol,no,"The carp, due to its red appearance, is often seen as a symbol of celebration and joy.",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=80eae956e5d940fc876904b8c1d28ec3&source=1&page=1
image_559.jpg,double happiness,carp,symbol,no,"The carp, due to its red appearance, is often seen as a symbol of celebration and joy.",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=1c277cee38b247c7a841c64a363eefd0&source=1&page=1
image_560.jpg,double happiness,lotus,symbol,no,"Because ""lotus"" (lian) sounds like ""continuous"" (lian), it symbolizes joyful blessings like ""continuous sons"" or ""abundance every year.""",Qing,Silk embroidery and weaving,https://digicol.dpm.org.cn/cultural/detail?id=dce8b61791bc45829dc8a7cfa8638339&source=1&page=1
image_561.jpg,double happiness,lotus,symbol,no,"Because ""lotus"" (lian) sounds like ""continuous"" (lian), it symbolizes joyful blessings like ""continuous sons"" or ""abundance every year.""",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=6d3929b7c25e44e28aa3ce9f9131d31a&source=1&page=1
image_562.jpg,double happiness,lotus,symbol,no,"Because ""lotus"" (lian) sounds like ""continuous"" (lian), it symbolizes joyful blessings like ""continuous sons"" or ""abundance every year.""",Ming,tableware,https://digicol.dpm.org.cn/cultural/detail?id=25981fb214fb466294eb838d98c8e98b&source=1&page=1
image_563.jpg,double happiness,lotus,symbol,no,"Because ""lotus"" (lian) sounds like ""continuous"" (lian), it symbolizes joyful blessings like ""continuous sons"" or ""abundance every year.""",Ming,tableware,https://digicol.dpm.org.cn/cultural/detail?id=34f6bd0847f0454dbc184746b5b9c31b&source=1&page=1
image_564.jpg,double happiness,lotus,symbol,no,"Because ""lotus"" (lian) sounds like ""continuous"" (lian), it symbolizes joyful blessings like ""continuous sons"" or ""abundance every year.""",Ming,tableware,https://digicol.dpm.org.cn/cultural/detail?id=ea8e54d9df01485caf11bcf76756fd56&source=1&page=1
image_565.jpg,double happiness,lotus,symbol,no,"Because ""lotus"" (lian) sounds like ""continuous"" (lian), it symbolizes joyful blessings like ""continuous sons"" or ""abundance every year.""",Ming,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=801944f958404dc496cbc92f7e00959c&source=1&page=1
image_566.jpg,double happiness,lotus,symbol,no,"Because ""lotus"" (lian) sounds like ""continuous"" (lian), it symbolizes joyful blessings like ""continuous sons"" or ""abundance every year.""",Ming,tableware,https://digicol.dpm.org.cn/cultural/detail?id=82adee32fc8a443aa9fdad885c63c3ae&source=1&page=2
image_567.jpg,double happiness,lotus,symbol,no,"Because ""lotus"" (lian) sounds like ""continuous"" (lian), it symbolizes joyful blessings like ""continuous sons"" or ""abundance every year.""",Ming,tableware,https://digicol.dpm.org.cn/cultural/detail?id=a37a9440204242c09a93903d60c1ce1b&source=1&page=2
image_568.jpg,double happiness,lotus,symbol,no,"Because ""lotus"" (lian) sounds like ""continuous"" (lian), it symbolizes joyful blessings like ""continuous sons"" or ""abundance every year.""",Ming,tableware,https://digicol.dpm.org.cn/cultural/detail?id=12132d0cc80c44afb27f158565c51a1a&source=1&page=2
image_569.jpg,double happiness,lotus,symbol,no,"Because ""lotus"" (lian) sounds like ""continuous"" (lian), it symbolizes joyful blessings like ""continuous sons"" or ""abundance every year.""",Ming,tableware,https://digicol.dpm.org.cn/cultural/detail?id=bb218c24899c4dfdb28a45f13893c7c6&source=1&page=2
image_570.jpg,double happiness,lotus,symbol,no,"Because ""lotus"" (lian) sounds like ""continuous"" (lian), it symbolizes joyful blessings like ""continuous sons"" or ""abundance every year.""",Ming,tableware,https://digicol.dpm.org.cn/cultural/detail?id=b6dd70104b414b9bac5e6c77ac2d7e34&source=1&page=2
image_571.jpg,double happiness,lotus,symbol,no,"Because ""lotus"" (lian) sounds like ""continuous"" (lian), it symbolizes joyful blessings like ""continuous sons"" or ""abundance every year.""",Ming,tableware,https://digicol.dpm.org.cn/cultural/detail?id=d5ad3f83387d476d892cc55c171a4384&source=1&page=2
image_572.jpg,double happiness,lotus,symbol,no,"Because ""lotus"" (lian) sounds like ""continuous"" (lian), it symbolizes joyful blessings like ""continuous sons"" or ""abundance every year.""",Ming,tableware,https://digicol.dpm.org.cn/cultural/detail?id=730de46301714ac8b783b36853cf9416&source=1&page=2
image_573.jpg,double happiness,lotus,symbol,no,"Because ""lotus"" (lian) sounds like ""continuous"" (lian), it symbolizes joyful blessings like ""continuous sons"" or ""abundance every year.""",Ming,tableware,https://digicol.dpm.org.cn/cultural/detail?id=8c13ee7ec19444c08044d2b9c46f2e9c&source=1&page=2
image_574.jpg,double happiness,lotus,symbol,no,"Because ""lotus"" (lian) sounds like ""continuous"" (lian), it symbolizes joyful blessings like ""continuous sons"" or ""abundance every year.""",Ming,ceramics,https://digicol.dpm.org.cn/cultural/detail?id=a8ffc71dfdfa4c71b4d4d31d4623f595&source=1&page=2
image_575.jpg,double happiness,lotus,symbol,no,"Because ""lotus"" (lian) sounds like ""continuous"" (lian), it symbolizes joyful blessings like ""continuous sons"" or ""abundance every year.""",Ming,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=f4582dd5336641a9815a84b925127f4f&source=1&page=2
image_576.jpg,double happiness,lotus,symbol,no,"Because ""lotus"" (lian) sounds like ""continuous"" (lian), it symbolizes joyful blessings like ""continuous sons"" or ""abundance every year.""",Ming,scholar's tools ,https://digicol.dpm.org.cn/cultural/detail?id=9b423a9de8294d02827d52f70d621b89&source=1&page=2
image_577.jpg,double happiness,lotus,symbol,no,"Because ""lotus"" (lian) sounds like ""continuous"" (lian), it symbolizes joyful blessings like ""continuous sons"" or ""abundance every year.""",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=3015bff0a4e0420bb3ab7155103422b9&source=1&page=2
image_578.jpg,double happiness,lotus,symbol,no,"Because ""lotus"" (lian) sounds like ""continuous"" (lian), it symbolizes joyful blessings like ""continuous sons"" or ""abundance every year.""",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=c5d612e9884a4017888f91d51b8d2a7a&source=1&page=3
image_579.jpg,double happiness,lotus,symbol,no,"Because ""lotus"" (lian) sounds like ""continuous"" (lian), it symbolizes joyful blessings like ""continuous sons"" or ""abundance every year.""",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=96699ac3e76046caa753dcf1f20cf4c1&source=1&page=3
image_580.jpg,double happiness,lotus,symbol,no,"Because ""lotus"" (lian) sounds like ""continuous"" (lian), it symbolizes joyful blessings like ""continuous sons"" or ""abundance every year.""",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=fb302ff11e1f459aa8aa3d24b550555e&source=1&page=3
image_581.jpg,double happiness,lotus,symbol,no,"Because ""lotus"" (lian) sounds like ""continuous"" (lian), it symbolizes joyful blessings like ""continuous sons"" or ""abundance every year.""",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=ea89221d048b43479ac0c3b3899cb9c1&source=1&page=3
image_582.jpg,double happiness,lotus,symbol,no,"Because ""lotus"" (lian) sounds like ""continuous"" (lian), it symbolizes joyful blessings like ""continuous sons"" or ""abundance every year.""",Ming,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=49bdb03e6b55462a86245a8b0dd61a49&source=1&page=3
image_583.jpg,double happiness,lotus,symbol,no,"Because ""lotus"" (lian) sounds like ""continuous"" (lian), it symbolizes joyful blessings like ""continuous sons"" or ""abundance every year.""",Ming,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=ca4ec141f55a460c89292336bf9b5842&source=1&page=4
